,L_qpc,max_time,tsteps,bond_index,band_width,k0,J_prime,t,Omega,vg,time_at_bond,bond_fit_error,time_f_free,time_f_int,xf_avg_free,xf_avg_int,Transmision_tot,Transmission_k0,r_density_free,r_density_int,last_density_free,last_density_int,last_density_max,time_last_density_max,bond_density_max,min_purity,max_VN_entropy,entanglement_timeskip,T_mean,ddot0,kick,theta_f,phi_f,delta_phi,dd_density_hit
1578,21,18.0,400,7,0.5,0.7853981633974483,1.0,0.0,0.5,1.414213562373095,1.7044191961828319,0.011342677207963316,14.849242404917499,14.432341257540688,15.553076723978137,15.954474254786003,0.2827834839971394,0.1336084642812005,0.9873035832607866,0.9830543287800237,0.14620504199890919,0.11050983123059745,0.6107254673497986,11.81954887218045,0.5377846083938302,0.9999999999999931,3.4416913763379794e-15,10,0.891986474002772,fixed,0.6153735416299406,3.650024149988857e-08,0.0,1.5707963267948966,0.9999999999999998
1579,21,18.0,400,7,2.0,0.7853981633974483,1.0,0.2,0.4,1.414213562373095,2.057802496110943,0.019157846381660022,14.849242404917499,14.7857245574688,13.654718836873974,13.654718836873974,0.17072333094045308,0.15993627729227727,0.8396815152390467,0.8396815152390467,0.09258588135315776,0.09258588135315776,0.38467899181565923,11.413533834586465,0.4554615529879359,0.8816481335933434,0.23559106720499096,10,0.7566019649101366,fixed,0.55572304165446,1.1483374846032934,-0.9832739943829072,2.5540703211778037,0.5925032220345
1580,21,18.0,400,7,2.0,1.1780972450961724,1.0,0.3,0.2,1.8477590650225735,1.9393707685351402,0.010163249628563038,11.365118103070136,11.680900571166685,17.408731151377296,17.408731151377296,0.4031469319494106,0.4145606739513853,0.9291596627749178,0.9291596627749178,0.5485152987837782,0.5485152987837782,0.5689237427395857,11.052631578947368,0.5491866765857552,0.9764746168744418,0.06457986570014991,10,0.7952882792195933,fixed,0.26359740859823494,0.22595697301182335,0.24554262745732391,1.3252536993375728,0.24874401655181566
1581,21,18.0,400,7,2.0,0.5235987755982988,1.0,0.4,0.0,0.9999999999999999,2.2084636075140676,0.050004271361298286,21.000000000000004,20.20846360751407,13.447634514743678,13.447634514743678,0.236465040893626,0.21516654721476,0.8514914381598279,0.8514914381598279,0.03915539173576639,0.03915539173576639,0.28766167627318134,11.729323308270676,0.38684247843190167,0.9999807357058506,0.00012088836628478508,10,0.8688308745591682,fixed,0.0,1.6544065371171295,-1.56078113026315,3.1315774570580466,0.030181700379358477
1582,21,18.0,400,7,0.5,1.5707963267948966,1.0,0.2,0.0,2.0,1.6924972024902871,0.012953385192115491,10.5,10.692497202490287,16.79439948826477,16.79439948826477,0.6146281298595608,0.711599560857999,0.9608957848910789,0.9608957848910789,0.2501101854309296,0.2501101854309296,0.2501101854309296,10.466165413533833,0.5421688880330717,0.9999981441204931,1.3817311938231457e-05,10,0.682464574706666,fixed,0.0,2.312528904408865,-1.568183283409505,3.1389796102044016,0.5812658056961605
1583,21,18.0,400,7,2.0,1.1938052083641213,1.0,4.0,0.5,1.8595529717765027,1.9267579843268234,0.009156233289724387,11.293036723733602,11.606503747527054,16.641873129640665,16.641873129640665,0.2629370471670533,0.2626960345062697,0.8739937128906772,0.8739937128906772,0.5378460542026612,0.5378460542026612,0.5407723303203221,11.142857142857142,0.6114890285701425,0.999266417994832,0.0032693690212239443,10,0.7395458579843822,fixed,0.7165838015766143,2.8468763286190404,1.5188745652626632,0.05192176153223338,0.044995460296347864
1584,21,18.0,400,7,2.0,1.413716694115407,1.0,0.2,0.2,1.9753766811902755,1.8923742767728893,0.007145946963950695,10.63088382077403,11.004560408864915,18.10172680920612,18.10172680920612,0.49057071423630105,0.5048748220367524,0.9501167291462839,0.9501167291462839,0.6193092606704607,0.6193092606704607,0.6193092606704607,10.601503759398495,0.5519959732415006,0.970755944178867,0.07722184898969114,10,0.8189651508106497,fixed,0.2415230588631796,2.126902296519858,-1.2809529802934476,2.851749307088344,0.5816142336873485
1585,21,18.0,400,7,0.5,0.5235987755982988,1.0,0.6,0.1,0.9999999999999999,1.7300542706688913,0.016446879951776735,21.000000000000004,19.730054270668894,11.192412803638597,11.192412803638597,0.4175190526016724,0.15993627729227716,0.743230420003022,0.743230420003022,0.006043532550707588,0.006043532550707588,0.6085393929294547,11.864661654135338,0.5405839098587792,0.9952631481065721,0.01671806197420802,10,0.9272945512939142,fixed,0.14659398081269467,2.4659467573209914,-1.4145217481059018,2.9853180749007984,0.2532317845237048
1586,21,18.0,400,7,2.0,1.5707963267948966,1.0,0.0,0.1,2.0,1.8596642315133338,0.006789655027921375,10.5,10.859664231513333,18.64529380308207,18.64529380308207,0.6140061034148822,0.6314685994484583,0.9875353245235241,0.9875353245235241,0.6336486727700061,0.6336486727700061,0.6336486727700061,10.466165413533833,0.5274960220811413,0.9999999999999871,6.439293542825887e-15,10,0.852475859880015,fixed,0.11255537159835374,0.0,0.0,1.5707963267948966,0.9999999999999998
1587,21,18.0,400,7,2.0,1.5707963267948966,1.0,0.1,0.5,2.0,1.8822752786663193,0.00622899176760392,10.5,10.88227527866632,17.677653166436066,17.677653166436066,0.3760768334928571,0.3815135418411637,0.9229179395870745,0.9229179395870745,0.5988410894996625,0.5988410894996625,0.5988410894996625,10.466165413533833,0.5459816541524365,0.8836746181357678,0.23245624426734482,10,0.8002645983268961,fixed,0.5815517509781322,1.8327611744089916,1.04791785817252,0.5228784686223766,0.8825521667773883
1588,21,18.0,400,7,0.5,1.5707963267948966,1.0,0.3,0.4,2.0,1.7283939265225472,0.012161714983688718,10.5,10.728393926522546,12.889730113455956,12.889730113455956,0.42400637511441164,0.43231605014664265,0.7159771221155629,0.7159771221155629,0.15953788208395464,0.15953788208395464,0.15953788208395464,10.466165413533833,0.689023915929158,0.9400332742169535,0.13799704368310028,10,0.4857679347713316,fixed,0.5979446025907237,0.45257996610134016,-0.6567834400244438,2.2275797668193404,0.24296694042724296
